ID,dist,pect,cost,rec,time
5,1126,80.7692,215.344,197.372,332767
6,1049.33,60.7143,207.112,169.895,332767

0,706.113,100,185.887,260.193,334298
1,672.667,100,179.677,261.445,334298
2,771.537,92.3077,205.602,238.169,334298
3,884.464,76.9231,199.183,197.746,334298
4,871.114,76.9231,200.457,190.446,334298
5,849.938,76.9231,199.093,197.482,334298
6,1023.01,67.8571,213.616,178.637,334298

0,695.737,100,184.01,254.24,338590
1,693.531,100,195.636,265.788,338590
2,719.15,84.6154,195.795,227.975,338590
3,855.78,88.4615,205.304,224.233,338590
4,940.54,76.9231,203.378,194.186,338590
5,874.625,76.9231,198.301,201.001,338590
6,1003,67.8571,201.745,168.125,338590

0,697.593,100,189.157,258.775,333749
1,682.54,100,188.917,262.179,333749
2,743.486,84.6154,197.504,220.794,333749
3,877.705,80.7692,197.752,203.476,333749
4,949.937,76.9231,202.516,194.286,333749
5,952.347,69.2308,203.679,170.607,333749
6,1013.16,67.8571,212.921,172.538,333749

0,680.032,100,178.682,256.545,406019
1,729.415,100,194.355,265.546,406019
2,769.377,92.3077,203.983,242.117,406019
3,794.019,76.9231,197.358,192.619,406019
4,945.672,80.7692,204.089,196.197,406019
5,977.124,73.0769,212.088,180.942,406019
6,1003.08,64.2857,198.675,169.146,406019

0,706.113,100,185.887,260.193,339240
1,734.519,100,190.754,259.586,339240
2,769.864,84.6154,207.456,224.002,339240
3,839.779,84.6154,203.427,209.408,339240
4,840.55,76.9231,202.366,187.886,339240
5,959.252,69.2308,204.143,173.309,339240
6,1120.28,60.7143,212.375,166.445,339240

0,714.687,100,178.706,260.731,340118
1,702.113,100,194.288,257.592,340118
2,753.56,88.4615,197.302,228.054,340118
3,814.92,84.6154,199.994,217.291,340118
4,830.408,76.9231,199.256,184.684,340118
5,1041.43,73.0769,206.113,181.706,340118
6,1100.54,64.2857,212.831,174.845,340118

0,720.544,100,185.523,259.739,340049
1,731.184,100,191.24,263.448,340049
2,746.461,80.7692,201.122,210.144,340049
3,805.557,76.9231,198.865,198.892,340049
4,869.217,76.9231,201.05,177.976,340049
5,1004.39,73.0769,209.852,187.198,340049
6,1108.27,60.7143,201.71,164.899,340049

0,789.427,100,188.103,262.991,340890
1,723.706,100,187.877,256.774,340890
2,720.899,84.6154,200.615,222.732,340890
3,816.882,84.6154,196.835,217.377,340890
4,849.689,80.7692,196.647,196.443,340890
5,874.005,76.9231,210.566,195.392,340890
6,1066.1,60.7143,204.224,160.494,340890

0,724.533,100,186.925,258.974,339024
1,721.482,100,191.573,262.207,339024
2,746.791,88.4615,199.188,236.925,339024
3,871.472,76.9231,203.506,195.256,339024
4,847.479,80.7692,201.948,203.803,339024
5,876.899,76.9231,204.932,198.245,339024
6,1013.16,67.8571,212.921,172.538,339024

0,706.113,100,185.887,260.193,340621
1,725.134,100,188.735,258.676,340621
2,712.768,88.4615,202.65,234.259,340621
3,920.621,84.6154,209.467,211.102,340621
4,951.305,80.7692,211.592,196.251,340621
5,984.649,73.0769,198.995,179.774,340621
6,1038.41,64.2857,206.212,171.535,340621

0,680.032,100,178.682,256.545,340632
1,726.063,100,197.988,264.295,340632
2,726.508,88.4615,200.235,228.434,340632
3,911.599,76.9231,207.654,201.389,340632
4,913.973,80.7692,198.734,191.413,340632
5,994.537,69.2308,204.085,178.526,340632
6,1010.96,67.8571,205.34,180.995,340632

0,706.113,100,185.887,260.193,339651
1,731.637,100,189.437,263.462,339651
2,769.234,84.6154,207.109,220.077,339651
3,816.361,84.6154,202.19,223.457,339651
4,931.35,76.9231,206.123,190.379,339651
5,972.839,69.2308,207.024,174.715,339651
6,1003,67.8571,201.745,168.125,339651

0,720.544,100,185.523,259.739,339686
1,729.725,100,195.297,261.102,339686
2,695.041,88.4615,197.917,232.886,339686
3,871.255,80.7692,209.775,205.918,339686
4,842.235,76.9231,197.548,192.65,339686
5,987.842,76.9231,212.306,190.669,339686
6,1010.63,67.8571,210.162,179.826,339686

0,688.175,100,178.052,258.426,340636
1,675.203,100,192.977,262.952,340636
2,770.903,92.3077,205.691,238.44,340636
3,909.719,84.6154,212.83,209.716,340636
4,829.467,76.9231,196.715,185.778,340636
5,893.284,69.2308,199.035,185.62,340636
6,1040.31,64.2857,201.97,161.022,340636

